,ci_rsfes,ci_rsf,ci_cox,ci_gbm,ci_rotsf,,ibs_rsfes,ibs_rsf,ibs_cox,ibs_gbm,ibs_rotsf
440,0.750342936,0.751714678,0.766803841,0.716049383,0.737997257,,0.034555588,0.102194777,0.047947776,0.031459687,0.040590091
441,0.831234257,0.823677582,0.801007557,0.826196474,0.826196474,,0.031190033,0.10006454,0.047980975,0.029588601,0.031735759
442,0.829268293,0.78902439,0.812195122,0.807317073,0.840243902,,0.031689751,0.086738131,0.04015351,0.021827386,0.033120528
443,0.745454545,0.721678322,0.734265734,0.683916084,0.676923077,,0.032951659,0.101354245,0.038126672,0.031050746,0.038160948
444,0.902872777,0.905608755,0.871409029,0.872777018,0.917920657,,0.020009663,0.049984181,0.031300361,0.031513454,0.018142908
445,0.857825568,0.849462366,0.821983274,0.812425329,0.844683393,,0.028965652,0.088117506,0.037878416,0.029042778,0.03122794
446,0.764109986,0.743849493,0.756874096,0.75942029,0.767004342,,0.028393612,0.081288551,0.031672047,0.024168925,0.029905586
447,0.838607595,0.827004219,0.829113924,0.780590717,0.839662447,,0.025320865,0.068731465,0.026724762,0.034824414,0.023986624
448,0.812913907,0.832781457,0.859271523,0.776490066,0.839403974,,0.030913416,0.073883208,0.029220921,0.032721253,0.030719414
449,0.847222222,0.823232323,0.827020202,0.824494949,0.839646465,,0.031252082,0.095546356,0.038196573,0.029125995,0.034100863
450,0.785615491,0.781466113,0.769017981,0.771784232,0.789764869,,0.03301749,0.092831917,0.037618398,0.03027481,0.036260824
451,0.787204451,0.763560501,0.753824757,0.741307371,0.777468707,,0.028543964,0.078520729,0.030999226,0.023647662,0.030616664
452,0.892141757,0.882896764,0.861325116,0.873651772,0.885978428,,0.024658466,0.059083504,0.026163361,0.027629737,0.027966178
453,0.812580231,0.827984596,0.793324775,0.792041078,0.783055199,,0.031466635,0.102316175,0.043290507,0.031297751,0.034499032
454,0.805343511,0.795801527,0.803435115,0.782026769,0.786259542,,0.041433983,0.077816589,0.053389094,0.032915846,0.046794023
455,0.851041667,0.827083333,0.803125,0.835416667,0.838541667,,0.028051674,0.076696889,0.02842436,0.029354597,0.026642538
456,0.828205128,0.826923077,0.815384615,0.769230769,0.815384615,,0.028323576,0.077552149,0.032776766,0.032744496,0.028716172
457,0.872968981,0.836041359,0.883308715,0.850812408,0.880354505,,0.020606478,0.07763302,0.020960652,0.030717581,0.020606618
458,0.787730061,0.779141104,0.748466258,0.771779141,0.793865031,,0.037087464,0.1001666,0.044048932,0.031474998,0.041098516
459,0.756024096,0.75,0.74246988,0.737951807,0.751506024,,0.028932165,0.097943552,0.034879855,0.024279955,0.032803791
460,0.87125,0.8475,0.86125,0.8625,0.86125,,0.028664475,0.06865595,0.034378362,0.031895616,0.033325727
461,0.848080134,0.85475793,0.826377295,0.866444073,0.808013356,,0.02314872,0.091781479,0.032388224,0.024690195,0.027461384
462,0.886426593,0.85734072,0.842105263,0.819944598,0.854570637,,0.033860309,0.110301552,0.054601706,0.032299538,0.03734005
463,0.814814815,0.820987654,0.794238683,0.779835391,0.801440329,,0.030032409,0.08284038,0.037605182,0.033867376,0.031072554
464,0.857933579,0.857933579,0.846863469,0.808118081,0.846863469,,0.024319152,0.054692402,0.029269506,0.02925011,0.02589834
465,0.864067439,0.825079031,0.871443625,0.856691254,0.840885142,,0.026070779,0.091862805,0.027504724,0.02756249,0.026676808
466,0.852054795,0.883561644,0.843835616,0.835616438,0.832876712,,0.031216977,0.077201278,0.038042338,0.029221254,0.036078226
467,0.820728291,0.830532213,0.81232493,0.768907563,0.834733894,,0.03618212,0.088187027,0.05022967,0.035448937,0.039983114
468,0.792258065,0.770322581,0.798709677,0.762580645,0.815483871,,0.029924173,0.112696451,0.029557817,0.030567257,0.030322983
469,0.816901408,0.792573624,0.827144686,0.749039693,0.820742638,,0.034171096,0.08629556,0.042990355,0.025003209,0.039677756
470,0.833806818,0.840909091,0.818181818,0.847795164,0.836647727,,0.024028302,0.060647345,0.029041686,0.026646572,0.024523482
471,0.826839827,0.840909091,0.811688312,0.791125541,0.821428571,,0.033992676,0.089921144,0.041449233,0.038158165,0.036976879
472,0.864364982,0.838471023,0.847102343,0.823674476,0.875462392,,0.025804698,0.092818421,0.034012952,0.033312365,0.024645176
473,0.784844384,0.780784844,0.768606225,0.759133965,0.784844384,,0.027867801,0.111015247,0.03131861,0.026706764,0.028998552
474,0.843037975,0.835443038,0.837974684,0.811392405,0.851898734,,0.02714933,0.069132667,0.03227421,0.028578079,0.02726791
475,0.840881273,0.833537332,0.834761322,0.806609547,0.845777234,,0.030546841,0.084984013,0.037265533,0.021565317,0.03020964
476,0.815827338,0.801438849,0.75971223,0.805755396,0.785611511,,0.035378464,0.128481684,0.051812064,0.027881538,0.043896623
477,0.856313498,0.854862119,0.779390421,0.831640058,0.830188679,,0.017535384,0.049372863,0.029304857,0.024483255,0.01855593
478,0.85259434,0.845518868,0.83254717,0.803066038,0.853773585,,0.024297778,0.073067474,0.022439112,0.030502044,0.024238165
479,0.858585859,0.824242424,0.844444444,0.850505051,0.874747475,,0.019362677,0.049030835,0.019036217,0.025016118,0.021223701
480,0.896959459,0.907094595,0.900337838,0.858108108,0.871621622,,0.023219528,0.060030467,0.019298079,0.028684472,0.02482887
481,0.834160874,0.83714002,0.7775571,0.795431976,0.780536246,,0.023128428,0.074862689,0.026738506,0.032712687,0.026390665
482,0.780713342,0.77014531,0.755614267,0.752972259,0.780713342,,0.024652681,0.088739497,0.02997616,0.022946585,0.026185018
483,0.824302135,0.793103448,0.778325123,0.811165846,0.811165846,,0.026625139,0.0847904,0.040634525,0.02207104,0.030055679
484,0.913875598,0.905901116,0.885167464,0.85645933,0.897926635,,0.018606269,0.054100176,0.015261068,0.030455578,0.018105466
485,0.886336155,0.862152358,0.879081016,0.866989117,0.856106409,,0.025265636,0.078712873,0.02271022,0.035240491,0.029826042
486,0.848758465,0.87020316,0.866817156,0.829571106,0.819413093,,0.028199761,0.072998652,0.024307999,0.035102265,0.032836666
487,0.859304085,0.829046899,0.813918306,0.835098336,0.835098336,,0.021288948,0.067570353,0.028341984,0.021601452,0.022672198
488,0.84929078,0.833333333,0.870567376,0.792553191,0.810283688,,0.027915799,0.080990337,0.024516405,0.022481916,0.029724288
489,0.764945652,0.770380435,0.762228261,0.743206522,0.730978261,,0.029253207,0.098723009,0.043378284,0.024390172,0.033828451
490,0.811267606,0.805633803,0.816901408,0.781690141,0.769014085,,0.028553033,0.086609096,0.027849142,0.019546909,0.034975813
491,0.838283828,0.801980198,0.830583058,0.817381738,0.820682068,,0.029603603,0.089083223,0.035508486,0.026456481,0.030262925
492,0.872960373,0.847319347,0.833333333,0.847319347,0.863636364,,0.023428027,0.096537286,0.028613734,0.028701631,0.024546599
493,0.844571429,0.819428571,0.804571429,0.824,0.833142857,,0.030117979,0.090649425,0.040617667,0.033629353,0.030551011
494,0.864265928,0.849030471,0.822714681,0.828254848,0.853185596,,0.026105607,0.118834801,0.029310518,0.019323634,0.031207759
495,0.775766017,0.757660167,0.760445682,0.732590529,0.747910864,,0.028138896,0.087834933,0.039569621,0.025184306,0.031349214
496,0.900393185,0.891218873,0.870249017,0.830930537,0.887287025,,0.025541604,0.075014439,0.027558677,0.025652681,0.027744848
497,0.861454047,0.872427984,0.854595336,0.834019204,0.828532236,,0.020916245,0.054234337,0.019423626,0.030429727,0.024939934
498,0.860072376,0.823884198,0.829915561,0.809408926,0.841978287,,0.024159005,0.107264909,0.026777581,0.032741035,0.026498711
499,0.826727067,0.809739524,0.81200453,0.790486976,0.828992072,,0.029114386,0.081660391,0.038108596,0.030290684,0.027485578
500,0.82345679,0.803703704,0.80617284,0.809876543,0.824691358,,0.029875126,0.092906176,0.053584654,0.033197685,0.0325786
501,0.826582278,0.824050633,0.807594937,0.791139241,0.818987342,,0.037523059,0.100566816,0.055194797,0.037125177,0.043294955
502,0.80377907,0.802325581,0.792151163,0.792151163,0.783430233,,0.031690442,0.076766866,0.039134509,0.029458718,0.036328501
503,0.793871866,0.778551532,0.816155989,0.753481894,0.798050139,,0.026574834,0.082184014,0.029757729,0.027822132,0.025760768
504,0.893767705,0.898016997,0.895184136,0.859773371,0.892351275,,0.025809503,0.058144633,0.029397868,0.027787085,0.024974329
505,0.867549669,0.849006623,0.847682119,0.835543767,0.860927152,,0.030941632,0.076332276,0.039674994,0.032682741,0.035415032
506,0.856079404,0.848635236,0.82382134,0.817617866,0.834987593,,0.029236026,0.073826598,0.041281815,0.031608776,0.029512925
507,0.794425087,0.780487805,0.732868757,0.792102207,0.782810685,,0.030819216,0.09283339,0.043504904,0.02506794,0.035187466
508,0.870786517,0.873595506,0.882022472,0.81741573,0.849719101,,0.023641391,0.074150726,0.028558036,0.025503321,0.02368398
509,0.825049702,0.817097416,0.83499006,0.802788845,0.842942346,,0.02631917,0.082866,0.035184693,0.022985653,0.026037537
510,0.850666667,0.858666667,0.844,0.810666667,0.802666667,,0.02575307,0.071632224,0.028388783,0.029203816,0.031783597
511,0.847258486,0.845953003,0.864229765,0.849673203,0.852480418,,0.029463167,0.080526759,0.042785501,0.03014523,0.029913373
512,0.898107715,0.867540029,0.845705968,0.863173217,0.883551674,,0.022331184,0.062221601,0.033944058,0.026790012,0.024090204
513,0.84272997,0.8115727,0.845697329,0.778931751,0.850148368,,0.020386885,0.068782627,0.0225627,0.02441265,0.020809561
514,0.749661705,0.756427605,0.756427605,0.70596206,0.756427605,,0.0434714,0.143583866,0.045802432,0.021793888,0.046197911
515,0.874820144,0.843165468,0.867625899,0.843165468,0.827338129,,0.026664715,0.074506352,0.030978441,0.024274516,0.030366635
516,0.773351648,0.796703297,0.784340659,0.732142857,0.802197802,,0.022607236,0.094003543,0.024683634,0.032356625,0.021128772
517,0.820584145,0.812239221,0.770514604,0.787204451,0.828929068,,0.034224714,0.109935202,0.040767126,0.028503158,0.039080349
518,0.85787452,0.836107554,0.814340589,0.832266325,0.834827145,,0.020788882,0.065110675,0.027840798,0.027285642,0.021384777
519,0.803051318,0.819694868,0.791955617,0.748959778,0.768377254,,0.029475945,0.094030654,0.04229763,0.032001501,0.035075742
520,0.830852503,0.821380244,0.805142084,0.844384303,0.821380244,,0.035367309,0.120526604,0.041151791,0.023790996,0.040635361
521,0.867088608,0.853164557,0.835443038,0.839240506,0.865822785,,0.029579334,0.107391201,0.039808824,0.033014456,0.031810489
522,0.896952104,0.883889695,0.891146589,0.838896952,0.882438316,,0.023525571,0.07179147,0.021161543,0.030623726,0.024444535
523,0.800970874,0.812297735,0.697411003,0.782820097,0.807443366,,0.022669555,0.072613131,0.030674835,0.025729007,0.023459554
524,0.803921569,0.806722689,0.81092437,0.731092437,0.81372549,,0.035184005,0.093715784,0.036614664,0.03456884,0.039598081
525,0.839220463,0.839220463,0.831912302,0.831912302,0.829476248,,0.022245733,0.067970352,0.024097172,0.029334543,0.023767837
526,0.86344239,0.86059744,0.79943101,0.856330014,0.823613087,,0.020357897,0.061630548,0.031763093,0.024000517,0.02141233
527,0.825065274,0.847258486,0.821148825,0.809399478,0.84464752,,0.027980738,0.076915963,0.044511981,0.025704176,0.028476439
528,0.864583333,0.870535714,0.851190476,0.830357143,0.857142857,,0.02054828,0.057907359,0.023466054,0.030903031,0.020248358
529,0.846645367,0.829073482,0.793929712,0.813099042,0.862619808,,0.023270241,0.067547559,0.023780399,0.028557192,0.024312243
530,0.827943079,0.811125485,0.822768435,0.787839586,0.825355757,,0.033337902,0.108487859,0.045203692,0.028519596,0.034335466
531,0.87092883,0.841978287,0.82026538,0.821471653,0.866103739,,0.030941493,0.099688927,0.046258228,0.02706538,0.033753137
532,0.832840237,0.823964497,0.847633136,0.785502959,0.846153846,,0.030697861,0.084708998,0.032139173,0.027792251,0.03175133
533,0.806835067,0.811292719,0.79346211,0.780089153,0.812778603,,0.032308323,0.094616767,0.057657283,0.024472898,0.036384759
534,0.860571429,0.835428571,0.834285714,0.818285714,0.864,,0.02357684,0.077796288,0.023198166,0.030684953,0.024545883
535,0.899736148,0.85883905,0.849604222,0.885224274,0.89182058,,0.020378896,0.06176551,0.023529718,0.02835295,0.019696883
536,0.774566474,0.754913295,0.76300578,0.774566474,0.784971098,,0.033452123,0.10723068,0.037878948,0.026306454,0.036425585
537,0.744326778,0.71709531,0.697428139,0.736762481,0.763993949,,0.034965141,0.096166666,0.050870764,0.026790992,0.037960193
538,0.853286385,0.861502347,0.832159624,0.841549296,0.852112676,,0.026028715,0.064791038,0.038160279,0.028942034,0.026379764
539,0.818448023,0.793557833,0.824304539,0.731671554,0.808199122,,0.030866308,0.093368904,0.041281967,0.035072388,0.032467117
540,0.865284974,0.875647668,0.856217617,0.844559585,0.852331606,,0.030799741,0.068957475,0.041646074,0.043354381,0.030319732
541,0.882828283,0.872727273,0.846464646,0.890909091,0.898989899,,0.027306302,0.070634888,0.031937548,0.020581114,0.028404898
542,0.802023121,0.812138728,0.791907514,0.788712012,0.786127168,,0.026756928,0.070244842,0.028689902,0.027335511,0.029660748
543,0.866741321,0.836506159,0.872340426,0.855543113,0.853303471,,0.024702775,0.086557073,0.024094059,0.027292929,0.026153126
544,0.887550201,0.898259705,0.870147256,0.834002677,0.876840696,,0.02822025,0.07300381,0.03124629,0.026696537,0.030286007
545,0.837288136,0.824858757,0.811299435,0.792090395,0.846327684,,0.028894729,0.081703425,0.03918779,0.030186547,0.029491779
546,0.806552262,0.783151326,0.784711388,0.7925117,0.787831513,,0.026159171,0.074275116,0.029201374,0.028763602,0.027207123
547,0.903948773,0.889007471,0.858057631,0.83244397,0.878335112,,0.022245217,0.088580568,0.026935854,0.03372955,0.022290052
548,0.826946848,0.834363412,0.810877627,0.815822002,0.838071693,,0.026301107,0.079456198,0.030135188,0.030090532,0.025108359
549,0.872122762,0.881074169,0.820971867,0.803069054,0.875959079,,0.029224699,0.074603257,0.037462887,0.031470174,0.029050214
550,0.88951049,0.855944056,0.86013986,0.867132867,0.86013986,,0.019074723,0.054400769,0.021205553,0.028611871,0.019664
551,0.863485017,0.855715871,0.857935627,0.855715871,0.857935627,,0.023954113,0.080038736,0.025211503,0.026447522,0.024584925
552,0.84256927,0.823677582,0.759445844,0.809823678,0.82115869,,0.023481223,0.072447565,0.026660028,0.027814509,0.024722407
553,0.888513514,0.883445946,0.886824324,0.863175676,0.876689189,,0.028690119,0.063662169,0.036776128,0.02432538,0.031985096
554,0.776162791,0.79505814,0.79505814,0.768895349,0.761627907,,0.032650754,0.074653501,0.038487056,0.030736896,0.040952494
555,0.75988287,0.762811127,0.775988287,0.698389458,0.733528551,,0.027036142,0.068148239,0.030416133,0.033354362,0.029312293
556,0.888446215,0.866533865,0.858565737,0.8187251,0.866533865,,0.031274139,0.088431306,0.044743662,0.02344793,0.035848684
557,0.870875179,0.852223816,0.859397418,0.832137733,0.827833572,,0.027239483,0.075470611,0.045144397,0.027196475,0.029630643
558,0.789731051,0.777506112,0.797066015,0.765281174,0.776283619,,0.035067279,0.106028384,0.052784995,0.027894813,0.039228936
559,0.811345646,0.813984169,0.791556728,0.770448549,0.781002639,,0.030160403,0.093172778,0.040454017,0.033062444,0.033688425
560,0.847014925,0.827114428,0.771144279,0.804726368,0.823383085,,0.02558764,0.085190777,0.03752778,0.023552215,0.026256581
561,0.853448276,0.858374384,0.853448276,0.816502463,0.833743842,,0.024910347,0.062675278,0.030130287,0.038576012,0.029202802
562,0.880052151,0.840938722,0.86440678,0.833116037,0.868318123,,0.025822831,0.085285362,0.025306115,0.025719896,0.027140163
563,0.823308271,0.813283208,0.843358396,0.793233083,0.790726817,,0.037649525,0.115030847,0.041470039,0.031330863,0.043252321
564,0.807432432,0.802927928,0.841216216,0.765765766,0.80518018,,0.029400022,0.102598213,0.033551121,0.030574863,0.029962138
565,0.845505618,0.837078652,0.851123596,0.769662921,0.803370787,,0.028156112,0.107338806,0.032215273,0.029290522,0.033701412
566,0.781212842,0.791914388,0.800237812,0.756242568,0.791914388,,0.030448784,0.091157981,0.033540209,0.028773098,0.033261737
567,0.806414662,0.813287514,0.83161512,0.756013746,0.804123711,,0.032740196,0.090813475,0.037772063,0.031514355,0.035736548
568,0.829733164,0.837357052,0.824650572,0.778907243,0.85133418,,0.0322466,0.094783855,0.046607682,0.037032496,0.03199096
569,0.891737892,0.856125356,0.843304843,0.866096866,0.871794872,,0.023747975,0.08291452,0.036661568,0.036505926,0.026185034
570,0.815344603,0.77373212,0.77503251,0.768530559,0.811443433,,0.032323355,0.100845948,0.042798033,0.029095303,0.035206811
571,0.770956316,0.760330579,0.759149941,0.743801653,0.774498229,,0.028556399,0.095804293,0.033692777,0.028482706,0.029416122
572,0.864224138,0.83512931,0.839439655,0.834051724,0.840517241,,0.031915079,0.09764298,0.0375558,0.029173145,0.033682334
573,0.832157969,0.832157969,0.808180536,0.791255289,0.802538787,,0.027069264,0.080767612,0.042176135,0.030178207,0.032468047
574,0.894736842,0.848484848,0.861244019,0.88676236,0.869218501,,0.021458093,0.057991757,0.022382072,0.027318665,0.025960407
575,0.914084507,0.895774648,0.922535211,0.842253521,0.922535211,,0.02361929,0.072297775,0.023847039,0.035207404,0.022061612
576,0.821205821,0.82952183,0.835758836,0.812889813,0.825363825,,0.027681074,0.06385619,0.039258672,0.025918131,0.030509253
577,0.850068776,0.84869326,0.817056396,0.818181818,0.829436039,,0.022298591,0.074342688,0.023842983,0.028225385,0.022033852
578,0.848739496,0.864145658,0.829131653,0.816526611,0.855742297,,0.031198524,0.089465131,0.046878939,0.02855469,0.032187654
579,0.850746269,0.830845771,0.817578773,0.864013267,0.849087894,,0.01923383,0.05190258,0.021000196,0.023913288,0.019792723
580,0.835322196,0.824582339,0.838902148,0.813842482,0.80071599,,0.0280368,0.09470208,0.040423824,0.027820127,0.033120087
581,0.845629966,0.851305335,0.824063564,0.830874007,0.829738933,,0.026278113,0.066687535,0.031972175,0.029539945,0.027889813
582,0.87027027,0.82027027,0.814864865,0.838971583,0.898648649,,0.023003969,0.077433249,0.031059897,0.026431503,0.02099633
583,0.853437095,0.859922179,0.814526589,0.80155642,0.849546044,,0.028284936,0.080710019,0.030963096,0.027573236,0.0290867
584,0.81627907,0.81627907,0.820930233,0.774418605,0.83255814,,0.028031369,0.097381892,0.034427282,0.033354836,0.03064406
585,0.853496115,0.817980022,0.841287458,0.815760266,0.871254162,,0.027111363,0.090195979,0.035655436,0.031451527,0.025773737
586,0.804740406,0.787810384,0.770880361,0.776271186,0.820541761,,0.030109456,0.088820363,0.030573988,0.028267439,0.028642029
587,0.795110594,0.743888242,0.743888242,0.764568765,0.777648428,,0.032729787,0.106718284,0.037939525,0.02826229,0.034767051
588,0.841930116,0.811980033,0.860232945,0.801996672,0.818635607,,0.023051015,0.092624144,0.02205233,0.020084563,0.024262425
589,0.884353741,0.869387755,0.847619048,0.857142857,0.88707483,,0.033143365,0.086512391,0.039843258,0.029462528,0.033605334
590,0.900273224,0.885245902,0.871584699,0.885245902,0.885245902,,0.026772005,0.094937984,0.035742394,0.027609809,0.028976555
591,0.800884956,0.825958702,0.794985251,0.800884956,0.787610619,,0.021862545,0.081901817,0.032829515,0.022009989,0.02425132
592,0.931818182,0.904829545,0.893465909,0.892045455,0.921875,,0.02048072,0.071633178,0.020384481,0.026615057,0.021995498
593,0.777777778,0.783006536,0.789542484,0.739869281,0.793464052,,0.034551927,0.105222486,0.043142556,0.03625065,0.036991847
594,0.866894198,0.866894198,0.80887372,0.861205916,0.878270762,,0.027006751,0.091167605,0.038591764,0.028973386,0.026968204
595,0.852487136,0.849056604,0.814751286,0.873070326,0.867924528,,0.031910319,0.069373604,0.043127993,0.026314657,0.030348479
596,0.784461153,0.775689223,0.73433584,0.775689223,0.766917293,,0.032340889,0.093993847,0.041356854,0.032533166,0.037134661
597,0.841715976,0.823964497,0.786982249,0.795857988,0.853550296,,0.023136335,0.058786158,0.028333916,0.026007256,0.024057925
598,0.802224969,0.796044499,0.763906057,0.78368356,0.809641533,,0.030739363,0.106085332,0.044958133,0.025255123,0.032150239
599,0.908963585,0.887955182,0.903361345,0.887955182,0.899159664,,0.021862027,0.067986187,0.024206456,0.024680669,0.020975735
600,0.922096317,0.899433428,0.873937677,0.888101983,0.910764873,,0.022498759,0.085884415,0.021728936,0.028877191,0.022810384
601,0.792865362,0.80552359,0.807825086,0.762945915,0.808975834,,0.033788292,0.081813666,0.038582085,0.039258718,0.033882371
602,0.812328767,0.776712329,0.801369863,0.772290809,0.794520548,,0.03376422,0.120273929,0.041091893,0.029315335,0.041679966
603,0.820512821,0.817813765,0.775978408,0.842105263,0.808367072,,0.026072293,0.08057086,0.040185208,0.027087537,0.027332159
604,0.792056075,0.821261682,0.804906542,0.742990654,0.810747664,,0.02586734,0.101578573,0.029926145,0.035996297,0.026930675
605,0.819694868,0.811373093,0.825242718,0.809722222,0.80998613,,0.02636746,0.078351609,0.027038097,0.030239134,0.0279756
606,0.833798883,0.808659218,0.811452514,0.82122905,0.828212291,,0.031862276,0.097638759,0.050295656,0.032259575,0.037579464
607,0.856711916,0.853695324,0.826546003,0.809954751,0.834087481,,0.02819054,0.064011019,0.032601998,0.031553449,0.034927203
608,0.86845039,0.865105909,0.846153846,0.842809365,0.828316611,,0.033379508,0.08101714,0.04785551,0.031787243,0.039968292
609,0.832107843,0.803921569,0.841911765,0.81004902,0.819852941,,0.027090752,0.081369133,0.031680925,0.02990614,0.028486725
610,0.81006865,0.781464531,0.798627002,0.76975945,0.776887872,,0.03034231,0.087582703,0.038880785,0.033893382,0.034537955
611,0.858956276,0.815232722,0.89280677,0.839210155,0.832157969,,0.023821141,0.078791548,0.022760888,0.026940629,0.026327583
612,0.869364162,0.853179191,0.877456647,0.81849711,0.834682081,,0.025808228,0.094845187,0.032593316,0.027966993,0.026636794
613,0.876470588,0.870588235,0.850980392,0.850980392,0.876470588,,0.033007644,0.067348351,0.037532538,0.029661456,0.03970687
614,0.814726841,0.843230404,0.755344418,0.805225653,0.820665083,,0.034311837,0.090215914,0.036580663,0.02921056,0.033676153
615,0.769017981,0.763485477,0.720608575,0.748271093,0.742738589,,0.029459281,0.080826816,0.042192044,0.019797166,0.03094982
616,0.884308511,0.882978723,0.857712766,0.816489362,0.839095745,,0.030140874,0.077247239,0.029091143,0.030268289,0.035355773
617,0.82346723,0.803382664,0.805496829,0.811839323,0.815010571,,0.026963508,0.086674882,0.031062025,0.027595054,0.027851212
618,0.870833333,0.866666667,0.880555556,0.833333333,0.858333333,,0.032456553,0.090683035,0.035961184,0.02634016,0.033270294
619,0.865136298,0.859397418,0.845050215,0.842180775,0.849354376,,0.024151617,0.071440321,0.025173337,0.027432076,0.025929792
620,0.792477302,0.795071336,0.79766537,0.757457847,0.782101167,,0.035763821,0.095807424,0.042878663,0.025740057,0.043285659
621,0.784615385,0.767832168,0.78041958,0.78041958,0.788811189,,0.033920754,0.108123164,0.03866267,0.02732213,0.036034546
622,0.890724269,0.891994917,0.839898348,0.855146125,0.884371029,,0.022005506,0.052473032,0.025733592,0.029340974,0.020960303
623,0.83666275,0.84253819,0.803760282,0.803760282,0.860164512,,0.02744504,0.075116131,0.030257581,0.030890747,0.025406213
624,0.872162485,0.861409797,0.870967742,0.869772999,0.867383513,,0.021365825,0.066087586,0.023220715,0.023380384,0.021707223
625,0.806526807,0.817016317,0.821678322,0.783216783,0.775058275,,0.029090245,0.074402016,0.030515156,0.036659753,0.031823409
626,0.825699746,0.830788804,0.811704835,0.820382166,0.812977099,,0.029134567,0.073005636,0.034546217,0.029937351,0.031239938
627,0.833530106,0.832349469,0.804014168,0.817001181,0.829988194,,0.03450683,0.09023521,0.034900069,0.030126588,0.035857776
628,0.820699708,0.795918367,0.778425656,0.793002915,0.819241983,,0.031524264,0.105490019,0.050895209,0.024078921,0.036600129
629,0.822192513,0.819518717,0.787433155,0.771390374,0.838235294,,0.031541885,0.088036495,0.034016521,0.033387869,0.032108858
630,0.768965517,0.774712644,0.766666667,0.754022989,0.731034483,,0.030660004,0.099484632,0.03447998,0.034399739,0.034269715
631,0.833715596,0.837155963,0.841743119,0.808486239,0.813073394,,0.041702036,0.108186577,0.047860335,0.03817796,0.044834591
632,0.744252874,0.75,0.725574713,0.693965517,0.735632184,,0.028060317,0.082478261,0.033354605,0.028976041,0.032720508
633,0.922272048,0.87593423,0.871449925,0.898355755,0.910313901,,0.018121916,0.083147939,0.022104257,0.031241841,0.0162796
634,0.791130186,0.778254649,0.772532189,0.778254649,0.78683834,,0.026935739,0.074086635,0.034688924,0.030697854,0.030231658
635,0.916006339,0.884310618,0.898573693,0.893819334,0.87955626,,0.020381949,0.050305534,0.020952652,0.021854637,0.021264911
636,0.83979975,0.877346683,0.822277847,0.80350438,0.827284105,,0.025109841,0.058363688,0.031048563,0.028039832,0.024409237
637,0.857729138,0.868673051,0.867305062,0.789329685,0.846785226,,0.040968065,0.081695683,0.05512426,0.031580467,0.047514255
638,0.818980668,0.804920914,0.797891037,0.764499121,0.796133568,,0.022588282,0.07058861,0.036042025,0.030004521,0.024109744
639,0.76534296,0.758122744,0.779783394,0.785800241,0.755716005,,0.030839777,0.091413312,0.032393452,0.025884014,0.033318374
640,0.872839506,0.874074074,0.792592593,0.824691358,0.9,,0.028620084,0.071274779,0.035275497,0.022160157,0.027594829
641,0.822916667,0.809895833,0.856770833,0.817708333,0.802083333,,0.027856893,0.085550558,0.041858857,0.02339494,0.029803811
642,0.84452975,0.832053743,0.855086372,0.829174664,0.835892514,,0.034150975,0.099920867,0.034978672,0.037434552,0.033110629
643,0.805755396,0.809352518,0.816546763,0.807207207,0.773381295,,0.025773477,0.06064083,0.025766044,0.03539366,0.028181389
644,0.842541436,0.809392265,0.799723757,0.832872928,0.83839779,,0.025740529,0.07997628,0.032937412,0.023812601,0.027208551
645,0.848101266,0.852848101,0.827531646,0.791139241,0.813291139,,0.029783463,0.075418533,0.033709898,0.023090442,0.03661015
646,0.8544,0.8384,0.8,0.8208,0.84,,0.022076988,0.072741015,0.028707692,0.025091799,0.020417501
647,0.904854369,0.87961165,0.897087379,0.850485437,0.887378641,,0.018969578,0.073424629,0.017872172,0.023364565,0.019344005
648,0.76867031,0.752276867,0.690346084,0.743169399,0.81420765,,0.032611088,0.091880873,0.045122374,0.027640437,0.035540473
649,0.896551724,0.88362069,0.872126437,0.875,0.880747126,,0.030624937,0.082495587,0.040922301,0.022517064,0.036563346
650,0.818476499,0.837925446,0.855753647,0.761750405,0.752025932,,0.023154905,0.061884944,0.019406946,0.030180241,0.027819342
651,0.919395466,0.904282116,0.897984887,0.862720403,0.900503778,,0.020310862,0.063810375,0.02295616,0.031392143,0.020039876
652,0.881209503,0.88012959,0.874730022,0.840172786,0.867170626,,0.024504864,0.063137437,0.025494209,0.033761253,0.023884738
653,0.862989324,0.87366548,0.893238434,0.804270463,0.879003559,,0.026750387,0.084778565,0.034070174,0.024711728,0.02913023
654,0.788157895,0.778947368,0.768421053,0.743421053,0.773684211,,0.032407052,0.091605686,0.042312457,0.02634047,0.036450394
655,0.858715596,0.823853211,0.856880734,0.856880734,0.820183486,,0.018696834,0.059528091,0.02941422,0.019910075,0.021284825
656,0.88452381,0.877380952,0.854761905,0.880952381,0.85952381,,0.021450015,0.065929442,0.029090749,0.022750757,0.025045304
657,0.800256082,0.791293214,0.795134443,0.795134443,0.81049936,,0.030974014,0.08581091,0.040162922,0.02655897,0.033974433
658,0.810386473,0.797101449,0.801932367,0.815217391,0.816425121,,0.025521149,0.077737534,0.027991249,0.022667477,0.025574006
659,0.791817088,0.780986763,0.806257521,0.759036145,0.793020457,,0.029948428,0.092641672,0.039940987,0.02897389,0.031808607
660,0.809973046,0.807277628,0.741239892,0.79245283,0.803234501,,0.021472739,0.083145957,0.031538425,0.026093122,0.021888011
