,ci_rsfse,ci_rsf,ci_cox,ci_gbm,ci_rotsf,,ibs_rsfse,ibs_rsf,ibs_cox,ibs_gbm,ibs_rotsf
440,0.667001507,0.652184832,0.543947765,0.626666667,0.669763938,,0.008801404,0.014938229,0.009660342,0.009455443,0.008888349
441,0.679863148,0.653958944,0.599951124,0.648324774,0.674731183,,0.010569071,0.019012786,0.011979404,0.007594172,0.010750729
442,0.689982939,0.679746527,0.587131367,0.63556424,0.682183768,,0.008624445,0.015557788,0.008878207,0.009808883,0.00945682
443,0.66529026,0.63007044,0.520767549,0.63483965,0.676627794,,0.009139099,0.015596307,0.010210369,0.007337921,0.009565334
444,0.682830282,0.64893617,0.596486888,0.627383016,0.665017318,,0.009626068,0.017527826,0.010463849,0.008483364,0.010028633
445,0.674787133,0.656575213,0.5487228,0.622301305,0.688505203,,0.009342118,0.018351249,0.010738968,0.00925185,0.009581277
446,0.68928924,0.653998026,0.476801579,0.609340252,0.705751666,,0.007270373,0.01432192,0.008228993,0.009861427,0.007355585
447,0.591434207,0.56043956,0.468864469,0.568610876,0.635851184,,0.008699234,0.017204841,0.009420283,0.01033764,0.008851142
448,0.715288221,0.643859649,0.545363409,0.666833919,0.700501253,,0.008797389,0.015880156,0.011242939,0.009213048,0.008523343
449,0.688219895,0.673298429,0.521204188,0.624803356,0.724535219,,0.00966292,0.01841841,0.011560547,0.009615585,0.00961463
450,0.663558282,0.638773006,0.603435583,0.619808307,0.66601227,,0.008340012,0.015049337,0.009741894,0.007694278,0.008633465
451,0.669119513,0.648820096,0.566861203,0.630777044,0.67546308,,0.009249697,0.016189585,0.009442222,0.007852014,0.010301851
452,0.700779482,0.683681167,0.547900427,0.644779874,0.700201207,,0.008638066,0.013817142,0.009038496,0.009111191,0.009020964
453,0.628717472,0.61454461,0.544609665,0.56258725,0.636152416,,0.00988836,0.016984772,0.011463155,0.007820202,0.010076822
454,0.689781022,0.673357664,0.574817518,0.627870564,0.696219035,,0.009141354,0.014844606,0.010107813,0.010265184,0.009397346
455,0.686423506,0.635511651,0.581306991,0.656519533,0.681530276,,0.008749123,0.015631436,0.010234659,0.008768205,0.008921296
456,0.67668366,0.699490207,0.482693856,0.607948443,0.682854843,,0.008121882,0.01406056,0.008780416,0.008030628,0.008791312
457,0.619035533,0.605329949,0.53680203,0.59634425,0.617258883,,0.010072842,0.019869426,0.010017492,0.007193321,0.011120121
458,0.678489703,0.67076659,0.557208238,0.649785408,0.693363844,,0.007343271,0.013810844,0.007538179,0.01019929,0.007881762
459,0.634887376,0.631744369,0.544002095,0.578030103,0.649554741,,0.009616754,0.016548745,0.009229456,0.009485189,0.010670802
460,0.632098765,0.625432099,0.532345679,0.595749938,0.628888889,,0.00991873,0.017885401,0.010816712,0.009201466,0.010891858
461,0.679383527,0.634411319,0.595755432,0.653583186,0.665234967,,0.008690156,0.015618,0.010588161,0.007932784,0.008897014
462,0.687633515,0.658200807,0.50866366,0.636882129,0.68328585,,0.00920534,0.01729662,0.011218343,0.009136271,0.009564056
463,0.677382967,0.644388043,0.507050197,0.616187253,0.671460801,,0.008970609,0.014595526,0.009296701,0.009441517,0.00988847
464,0.615404632,0.659640906,0.554514702,0.573364608,0.637168142,,0.009087675,0.015612807,0.008299897,0.009872954,0.009875567
465,0.65,0.665566038,0.600707547,0.601840925,0.662971698,,0.009480305,0.016756071,0.009967398,0.009823455,0.01014158
466,0.679943899,0.649368864,0.539130435,0.674242424,0.689761571,,0.007797807,0.015582515,0.008055074,0.010512192,0.008602865
467,0.662902846,0.641496119,0.535168196,0.613556131,0.666588235,,0.009830441,0.017736473,0.01109879,0.007916461,0.00989984
468,0.668418418,0.63963964,0.520520521,0.657479328,0.687937938,,0.011221328,0.018408701,0.012584766,0.012926755,0.010950974
469,0.686335404,0.655279503,0.566511387,0.602487691,0.671239969,,0.00805834,0.013777854,0.009408133,0.01096955,0.008433351
470,0.6556857,0.661542216,0.589799902,0.576499388,0.654953636,,0.009187442,0.016134258,0.01025154,0.009048961,0.009772844
471,0.680232558,0.667151163,0.554021318,0.616933527,0.676356589,,0.007989453,0.016419603,0.008288852,0.010757527,0.008762559
472,0.65274519,0.633740028,0.575316753,0.652347418,0.637494134,,0.010043266,0.018502258,0.010469556,0.00668388,0.011380735
473,0.649330977,0.624084827,0.534713456,0.607630116,0.637878788,,0.009549546,0.017488768,0.009738777,0.008920564,0.010580382
474,0.620835537,0.612903226,0.552088842,0.604552673,0.625594923,,0.009410207,0.015397878,0.009813618,0.008303541,0.010119639
475,0.648083624,0.642608263,0.551518168,0.573459716,0.641861623,,0.009845332,0.016473134,0.010365543,0.008614553,0.010447301
476,0.632637854,0.680327869,0.585692996,0.587475149,0.644560358,,0.00971291,0.016973582,0.010289426,0.008352075,0.010548479
477,0.693170489,0.661016949,0.532901296,0.614520958,0.692844677,,0.009929628,0.017873098,0.011861176,0.008755883,0.010411968
478,0.668044747,0.657830739,0.548394942,0.588464347,0.642509728,,0.009865699,0.01769644,0.01151145,0.007814722,0.010895248
479,0.721728691,0.653781513,0.572388956,0.668188371,0.702689721,,0.007609938,0.015128896,0.009499711,0.009084825,0.007937522
480,0.642496558,0.604405691,0.546581,0.617173112,0.647085819,,0.01187868,0.021428164,0.012676686,0.007358395,0.012956496
481,0.67503268,0.637124183,0.609411765,0.635910878,0.660392157,,0.007233127,0.013146988,0.008081786,0.00894655,0.007695566
482,0.631807229,0.627228916,0.524578313,0.621406137,0.611084337,,0.011509048,0.021515115,0.011933418,0.011881915,0.013498492
483,0.687020649,0.687020649,0.55339233,0.676895839,0.68879056,,0.007001958,0.013658027,0.007393999,0.011058486,0.007605534
484,0.708537529,0.718338922,0.515346918,0.61409396,0.724529275,,0.008062891,0.014856861,0.009004857,0.009955564,0.008547218
485,0.691541079,0.66164317,0.561254254,0.637335926,0.692999514,,0.009399203,0.017301285,0.010850163,0.013094694,0.00938857
486,0.665128205,0.657948718,0.584358974,0.612621857,0.659487179,,0.008995666,0.016902621,0.0103258,0.010371664,0.009456144
487,0.667305849,0.656040268,0.529721956,0.604096386,0.645493768,,0.009271463,0.017144579,0.010826352,0.008395356,0.010035688
488,0.658667347,0.660199132,0.56829206,0.627170582,0.661986214,,0.009176974,0.016059393,0.009382371,0.009196866,0.009623884
489,0.587987355,0.573234984,0.465753425,0.568259836,0.597471022,,0.008484189,0.016460165,0.008633603,0.009134678,0.009567733
490,0.674418605,0.647699159,0.567540821,0.614717542,0.670131156,,0.008851484,0.018245333,0.008755745,0.009084092,0.009660871
491,0.617470665,0.615906128,0.48083442,0.556251631,0.649452269,,0.009288455,0.015945282,0.009989582,0.008729849,0.010406647
492,0.634892541,0.606573957,0.535777497,0.611687326,0.635651075,,0.009291759,0.016943028,0.009038257,0.008980854,0.010283585
493,0.696361691,0.676029963,0.536918138,0.649221685,0.693604496,,0.006901013,0.012235629,0.008323812,0.011164368,0.007199887
494,0.687516426,0.643889619,0.545597898,0.625988403,0.670170828,,0.009748118,0.01845604,0.010987291,0.013248152,0.010830292
495,0.667910448,0.64278607,0.516915423,0.6065819,0.671641791,,0.011272168,0.018828667,0.011823474,0.012449844,0.011397596
496,0.72293224,0.679768507,0.600192911,0.732754462,0.700192957,,0.01035069,0.019005691,0.012639449,0.00938725,0.011094299
497,0.640996344,0.617687386,0.484917733,0.576685714,0.614628571,,0.009828587,0.017456423,0.010436617,0.008290989,0.010128468
498,0.721011771,0.726020536,0.550212873,0.658059664,0.733466934,,0.007346812,0.013876578,0.008329641,0.010123266,0.007620237
499,0.66803489,0.654181632,0.523601847,0.64338896,0.669317599,,0.010165151,0.019569578,0.010592082,0.013510251,0.011227156
500,0.682193239,0.677934522,0.546446633,0.64829606,0.681927069,,0.008351432,0.015272563,0.010647431,0.006905516,0.008608109
501,0.693930773,0.682076814,0.542911332,0.656858092,0.713608345,,0.012263579,0.019563248,0.014284084,0.012028062,0.012573277
502,0.693997856,0.706323687,0.593247588,0.631903485,0.713826367,,0.00763989,0.014630878,0.008173497,0.010633983,0.00785552
503,0.639127237,0.635449865,0.544986516,0.616953317,0.646885728,,0.011141576,0.020012373,0.011148171,0.012278858,0.012430771
504,0.668655942,0.622989102,0.560197198,0.600311446,0.663725999,,0.009205374,0.015989931,0.009119718,0.008811255,0.009974268
505,0.686336925,0.646180215,0.508325171,0.635472807,0.678991185,,0.009563996,0.017298827,0.01152523,0.008336179,0.010220499
506,0.595086945,0.590394701,0.519459012,0.567320984,0.616064035,,0.009069938,0.015583382,0.009293996,0.008820592,0.009846226
507,0.653970827,0.638843868,0.479470556,0.586944745,0.654147528,,0.010599874,0.018257875,0.013325201,0.013808103,0.010943144
508,0.686195625,0.651747548,0.504903193,0.606190237,0.667588635,,0.008691541,0.015076941,0.010120779,0.008574365,0.009227849
509,0.691248771,0.656833825,0.54006883,0.635735439,0.682645034,,0.011038648,0.018900668,0.011335161,0.009639936,0.011564909
510,0.651273506,0.660080933,0.554153773,0.591277407,0.652463699,,0.009060133,0.016423135,0.009061886,0.009340934,0.009895423
511,0.703722084,0.701240695,0.551861042,0.648870127,0.691563275,,0.009153491,0.013755685,0.010761368,0.007392138,0.009020623
512,0.660469108,0.65875286,0.594679634,0.622495707,0.677345538,,0.007654299,0.014418045,0.007989669,0.009892232,0.00842153
513,0.666492829,0.644328553,0.521773142,0.610908142,0.686049544,,0.008565718,0.017195641,0.009488852,0.009217336,0.008855756
514,0.713788301,0.669220056,0.558960074,0.63894052,0.707288765,,0.00831865,0.014805753,0.010805639,0.008667105,0.008344717
515,0.718489456,0.685875429,0.574546346,0.620647376,0.682442374,,0.008305854,0.015180166,0.009004525,0.00979038,0.009276859
516,0.699852144,0.677180877,0.589452932,0.673408979,0.694430754,,0.008579439,0.017357339,0.009379738,0.008186028,0.009549565
517,0.672799255,0.640195622,0.491150442,0.624009324,0.661387983,,0.010465395,0.017562982,0.012366667,0.010544982,0.010940154
518,0.689249588,0.657257116,0.496589038,0.623734401,0.706892496,,0.007863454,0.014205987,0.009353592,0.010835374,0.007855513
519,0.700023546,0.678832117,0.502236873,0.63728494,0.725153085,,0.009849704,0.018449081,0.010740399,0.01087882,0.010503459
520,0.765648473,0.754131197,0.577616425,0.697592778,0.764396595,,0.007972085,0.013647046,0.010447908,0.012494236,0.007930997
521,0.674287182,0.649627537,0.535062933,0.601078859,0.664269201,,0.009026522,0.017325014,0.008939328,0.00845761,0.01018816
522,0.635645079,0.599949006,0.531871494,0.629913221,0.629780724,,0.010549731,0.01878054,0.011139544,0.011373626,0.011683199
523,0.680030449,0.6660746,0.53565085,0.618842052,0.683582847,,0.010589718,0.019101991,0.011737715,0.014588547,0.011243411
524,0.612066684,0.623180736,0.584810797,0.591597979,0.620269913,,0.00899887,0.018154309,0.00887876,0.009599737,0.010146543
525,0.657021277,0.641702128,0.506382979,0.555271384,0.631205674,,0.008759018,0.016367288,0.010075328,0.008768034,0.009473038
526,0.645859239,0.631932355,0.546878886,0.619416022,0.659288734,,0.012305581,0.023172491,0.012697714,0.010502524,0.013372363
527,0.655903614,0.648433735,0.508915663,0.645215715,0.659436009,,0.010744763,0.019132464,0.011771303,0.008447792,0.011450085
528,0.640722892,0.607710843,0.584819277,0.618554217,0.63461075,,0.009706295,0.01976071,0.009970552,0.007844317,0.010765288
529,0.665433925,0.640285996,0.576923077,0.630252101,0.656065089,,0.008433403,0.015867605,0.009724413,0.010448942,0.008907868
530,0.66281569,0.640515852,0.558839334,0.576540221,0.675174637,,0.011238571,0.018816008,0.012052995,0.010950029,0.012391272
531,0.647042938,0.624628679,0.526600054,0.599124966,0.66180443,,0.012528778,0.021892322,0.012447002,0.011875846,0.013444572
532,0.700368098,0.673619632,0.558282209,0.630958231,0.699877301,,0.008490968,0.016886038,0.009624009,0.008237801,0.009552679
533,0.693233083,0.671428571,0.526566416,0.644238012,0.700175483,,0.00914855,0.015873419,0.010420556,0.00853736,0.00944198
534,0.659310687,0.646169105,0.524175552,0.5804769,0.685841805,,0.009299951,0.017793511,0.009710458,0.010542301,0.009829431
535,0.664835165,0.633366633,0.541208791,0.609559748,0.659255558,,0.008977269,0.015857652,0.010237514,0.009144482,0.009521441
536,0.635334387,0.646919431,0.529225908,0.608065366,0.649552396,,0.009381899,0.017116182,0.010083658,0.008324981,0.009868024
537,0.749186551,0.711225597,0.561550976,0.654525686,0.74159436,,0.006601609,0.012583422,0.008466998,0.011058742,0.006799308
538,0.679456435,0.661337597,0.552891021,0.600213504,0.68630064,,0.008281358,0.016120586,0.009204211,0.011712732,0.0092221
539,0.730418944,0.687483737,0.555555556,0.660756193,0.73093937,,0.007252054,0.014752331,0.008466675,0.009846543,0.007416589
540,0.68697479,0.661239496,0.565913866,0.623585154,0.697216387,,0.009303539,0.018961794,0.009693266,0.009915068,0.009637315
541,0.643888889,0.625833333,0.518611111,0.575167038,0.643333333,,0.010350993,0.017641984,0.010334181,0.008489888,0.011508134
542,0.663896104,0.643896104,0.531428571,0.62773153,0.643636364,,0.008557699,0.017490823,0.008722317,0.008996771,0.009785033
543,0.634605598,0.606870229,0.493384224,0.570664629,0.638422392,,0.009802648,0.018771318,0.009989788,0.009274171,0.010858639
544,0.714388662,0.709824646,0.551525342,0.642221688,0.723756906,,0.00881385,0.015749555,0.010636622,0.008860258,0.008680017
545,0.687758264,0.673811983,0.514204545,0.666838976,0.68285124,,0.00782342,0.014003976,0.008218329,0.010032858,0.00879764
546,0.649988143,0.635997154,0.540431586,0.590790411,0.673938819,,0.010842018,0.018934365,0.011851911,0.009321256,0.011237788
547,0.62761812,0.622260107,0.522162689,0.582926829,0.632976132,,0.008645688,0.015661973,0.009244952,0.009000787,0.009123273
548,0.710681696,0.677133655,0.578904992,0.68885906,0.70442953,,0.0074599,0.012912941,0.009044869,0.00916576,0.007502298
549,0.671033479,0.65356623,0.536390102,0.622540685,0.656553398,,0.009108081,0.015654538,0.011108878,0.007100324,0.009512658
550,0.691912709,0.677535302,0.549935815,0.645940391,0.698587933,,0.010831748,0.017642958,0.013251934,0.013200279,0.011030154
551,0.642913907,0.635761589,0.586490066,0.652715232,0.650331126,,0.010191907,0.018736977,0.012397151,0.007643446,0.010653865
552,0.701496323,0.665229521,0.500380421,0.641279513,0.705225774,,0.007928575,0.014160357,0.00888785,0.01186291,0.007770402
553,0.72345079,0.690643985,0.567436209,0.680447471,0.719076549,,0.008978698,0.015328231,0.010334658,0.009466657,0.00904881
554,0.71745735,0.709511568,0.567655994,0.608604162,0.724935733,,0.009367103,0.01662584,0.010742969,0.010609,0.009508383
555,0.678094278,0.688177464,0.535669271,0.607566204,0.685656668,,0.008251153,0.015628447,0.009880029,0.007516036,0.008615448
556,0.671523517,0.651329243,0.545245399,0.632736573,0.669734151,,0.011302904,0.017920073,0.011853482,0.008414156,0.012120694
557,0.686556604,0.642924528,0.564622642,0.667847862,0.678225997,,0.012238689,0.021237875,0.013732375,0.010198748,0.012654786
558,0.646967341,0.65474339,0.541731467,0.588816645,0.657765102,,0.009523942,0.019119732,0.009146466,0.008226999,0.010430272
559,0.680615681,0.673641174,0.573593074,0.649422522,0.69047619,,0.009386031,0.017313106,0.009041793,0.009364177,0.010313881
560,0.663275434,0.637468983,0.529528536,0.580508475,0.663191859,,0.009082797,0.016141843,0.00983973,0.009791961,0.009563839
561,0.649528937,0.634185734,0.57039031,0.588520614,0.650067295,,0.008152434,0.015069745,0.007693511,0.008143268,0.008869398
562,0.692725861,0.697126586,0.519803262,0.655011655,0.692208128,,0.00848376,0.016385612,0.009477841,0.009772503,0.008983529
563,0.692890995,0.693601896,0.586966825,0.667299028,0.699763033,,0.008510033,0.015424371,0.010407449,0.00803305,0.00866542
564,0.634114919,0.637722237,0.584385468,0.591520165,0.643133213,,0.00876136,0.014067145,0.009118397,0.011293832,0.009618107
565,0.664637116,0.669264491,0.534096444,0.610285157,0.681685339,,0.00907799,0.01504691,0.010044031,0.008383426,0.009082393
566,0.653207258,0.642218247,0.550472783,0.616014326,0.638384871,,0.011322013,0.022536513,0.012157301,0.007004754,0.013180893
567,0.686532508,0.689628483,0.557275542,0.664084689,0.673116615,,0.008890448,0.015637889,0.010954839,0.008010247,0.009279523
568,0.658987281,0.647708183,0.51787857,0.608999038,0.663066955,,0.010592303,0.018834119,0.010402718,0.007751731,0.011287539
569,0.643209008,0.626319493,0.553131597,0.594740549,0.651888342,,0.009419378,0.01708163,0.010837799,0.007019504,0.008765689
570,0.684471079,0.643303804,0.507034914,0.575078206,0.706280949,,0.011691443,0.02016716,0.013877265,0.007212995,0.011445714
571,0.637336186,0.60443969,0.509227066,0.586373391,0.65177855,,0.008077023,0.01473633,0.007867151,0.011734169,0.008461512
572,0.687988955,0.654394846,0.555683387,0.635443038,0.681316153,,0.011539765,0.0205044,0.012429497,0.010491531,0.011639448
573,0.712554532,0.674260785,0.520843432,0.640795537,0.687348522,,0.009185913,0.016637813,0.010885643,0.010450378,0.009717549
574,0.71912099,0.714069209,0.564536499,0.687721071,0.718615812,,0.008677044,0.015734811,0.009357637,0.009470529,0.009335086
575,0.658835291,0.624343914,0.554111472,0.613153288,0.63925,,0.008214356,0.014761721,0.00929123,0.010147164,0.009414539
576,0.668882032,0.623783527,0.553524804,0.622744539,0.664687723,,0.008431346,0.017230591,0.009908544,0.009695333,0.008955386
577,0.72036942,0.679835813,0.512314007,0.661877886,0.713442791,,0.008560275,0.016102848,0.010305642,0.008171237,0.009198446
578,0.646705021,0.64748954,0.512813808,0.60371436,0.653242678,,0.009239828,0.016503686,0.00966461,0.009830527,0.009986267
579,0.673421053,0.642631579,0.469210526,0.625427744,0.676315789,,0.010134332,0.019073117,0.009971674,0.014309742,0.010788368
580,0.635017866,0.597753956,0.477029096,0.605209397,0.631699847,,0.008451336,0.016553328,0.008752482,0.009321584,0.009400709
581,0.68360572,0.680541369,0.520684372,0.616073714,0.685137896,,0.010035465,0.017203237,0.011018657,0.012693026,0.010415757
582,0.652366095,0.622724909,0.534581383,0.599843994,0.647074122,,0.008464715,0.016185367,0.009341685,0.009193702,0.009183011
583,0.682355781,0.679217958,0.561187545,0.643236715,0.694907072,,0.00885031,0.016235943,0.009857843,0.009534139,0.009121544
584,0.609313339,0.627729545,0.549592213,0.568073879,0.632728229,,0.011017341,0.021388032,0.010549806,0.012314374,0.01174804
585,0.651903652,0.636104636,0.518259518,0.60471747,0.66045066,,0.011420261,0.019522991,0.012420593,0.010517431,0.012582216
586,0.674591382,0.6401684,0.567855374,0.638413879,0.679544329,,0.011505779,0.020776239,0.013470021,0.014295825,0.011463111
587,0.674785867,0.670235546,0.512847966,0.609488073,0.680674518,,0.009868074,0.015753719,0.01000587,0.010144749,0.010585204
588,0.662666319,0.662405427,0.557265849,0.620167189,0.668666841,,0.006455748,0.013303366,0.006583078,0.01036656,0.007031017
589,0.648991205,0.638385929,0.491464046,0.604350078,0.655109961,,0.010689908,0.017666567,0.011364627,0.011313515,0.011280742
590,0.693242586,0.662858532,0.493193972,0.61781889,0.693485659,,0.011909386,0.020567609,0.01385377,0.012757999,0.01272493
591,0.725138819,0.669106512,0.55451792,0.660601466,0.727915194,,0.007806976,0.015030384,0.009341627,0.009868624,0.008180001
592,0.688051146,0.661816578,0.557760141,0.604368932,0.68452381,,0.011123528,0.02290494,0.013032521,0.012212391,0.011418344
593,0.630440128,0.636341284,0.508728793,0.563178677,0.634620113,,0.008806995,0.016370109,0.009273199,0.011195529,0.009241584
594,0.718454057,0.710775531,0.580496545,0.704178416,0.715382647,,0.007945793,0.015627016,0.009238415,0.008819259,0.008578631
595,0.67596736,0.659910503,0.450644907,0.64849921,0.691943128,,0.008462228,0.01355422,0.010036178,0.010246322,0.008576078
596,0.699324324,0.684604247,0.541747104,0.637860082,0.712044412,,0.01187188,0.022982656,0.014093667,0.010389187,0.011516455
597,0.636187242,0.655833131,0.533349503,0.616168973,0.639980592,,0.01211642,0.01934775,0.013653029,0.009884285,0.012346385
598,0.650702759,0.649921916,0.482821447,0.576341845,0.665538782,,0.007872393,0.014120236,0.009805621,0.009227543,0.008230702
599,0.572277699,0.56466952,0.534236805,0.532714728,0.578459344,,0.010810276,0.020013327,0.0104543,0.008709251,0.011995215
600,0.697459584,0.686938671,0.545034642,0.620441705,0.705852156,,0.008132017,0.013540152,0.009634853,0.008588288,0.008632155
601,0.704807951,0.706419554,0.572119259,0.634677419,0.711714132,,0.007809392,0.013534397,0.009499178,0.010576083,0.00796859
602,0.701936703,0.676428909,0.536608408,0.643803217,0.697921587,,0.011184273,0.020039812,0.012552358,0.01358558,0.012454971
603,0.61844078,0.650924538,0.575462269,0.571964956,0.628092977,,0.008568049,0.015539522,0.007732486,0.010343378,0.009860719
604,0.708653083,0.687748082,0.516009526,0.647339158,0.731868714,,0.008752789,0.01518099,0.010396931,0.008094516,0.008509938
605,0.742939331,0.722018828,0.553608787,0.635531136,0.73842532,,0.007916634,0.01346657,0.009174826,0.009806204,0.007790193
606,0.680327869,0.657377049,0.472833724,0.593347388,0.685172171,,0.01055386,0.019215241,0.011290857,0.008426987,0.01092353
607,0.68304191,0.679156259,0.56758257,0.636262514,0.698223209,,0.009048427,0.017529605,0.009217864,0.008291754,0.009783872
608,0.672887768,0.660529634,0.568474149,0.603483089,0.666330391,,0.006957526,0.014089184,0.007367218,0.00922548,0.007458359
609,0.67264574,0.657947185,0.5959143,0.63334995,0.666666667,,0.010140539,0.016379616,0.010196797,0.00879665,0.011020733
610,0.677507448,0.672542205,0.553624628,0.603277061,0.698857994,,0.00896122,0.01638922,0.010874105,0.008664217,0.009069773
611,0.648340249,0.63096473,0.561721992,0.601558442,0.642023346,,0.010729775,0.02007656,0.011437126,0.01064919,0.011297455
612,0.705882353,0.671568627,0.496568627,0.64664051,0.714460784,,0.007141613,0.013964777,0.008968304,0.009081386,0.007149559
613,0.721311475,0.685588451,0.531196477,0.617135863,0.719354049,,0.008619812,0.017105047,0.010533804,0.009016262,0.00877657
614,0.601340897,0.603661681,0.555183084,0.557076446,0.589736978,,0.009967105,0.019205573,0.009208446,0.008983231,0.011447163
615,0.613648294,0.596325459,0.501574803,0.56831319,0.619160105,,0.008149294,0.016161142,0.007847592,0.010144882,0.008950775
616,0.669866128,0.635008841,0.492043445,0.584261134,0.670118717,,0.008928171,0.015782161,0.010209657,0.008047847,0.009270237
617,0.690042426,0.659845271,0.50536561,0.615576635,0.692787622,,0.008860305,0.017085514,0.010643873,0.009914535,0.008635598
618,0.734102564,0.636153846,0.527435897,0.677957403,0.711025641,,0.007777137,0.014960416,0.009630759,0.008324135,0.008177382
619,0.654683544,0.607341772,0.605822785,0.6896377,0.654177215,,0.008749998,0.016275772,0.009681984,0.007472538,0.009492869
620,0.594621514,0.561752988,0.580428287,0.568793619,0.588044832,,0.013220064,0.022011749,0.011606,0.007874775,0.014480025
621,0.713686174,0.716950338,0.51806948,0.637826493,0.729118059,,0.008571739,0.01507979,0.009932303,0.00837756,0.008941755
622,0.670138889,0.600198413,0.54265873,0.632571996,0.668650794,,0.008581457,0.014973983,0.009147632,0.009295167,0.008538173
623,0.708161783,0.697989828,0.563574715,0.663193603,0.701792636,,0.009065072,0.016127194,0.010575561,0.007845511,0.009773707
624,0.640452393,0.602314571,0.554708048,0.581500133,0.663072067,,0.01136679,0.021032741,0.011271207,0.010893678,0.012602637
625,0.65997426,0.655083655,0.572715573,0.630221764,0.65045045,,0.009556794,0.016438062,0.010249231,0.009200396,0.010454529
626,0.70890937,0.683307732,0.582693292,0.670171839,0.703789042,,0.009964667,0.017485792,0.012169541,0.011200098,0.009982571
627,0.602670698,0.639707735,0.554799698,0.565842583,0.625346435,,0.01025775,0.019373554,0.009531478,0.008994159,0.011903383
628,0.70153267,0.662005916,0.541274536,0.625705835,0.699219801,,0.010157715,0.016368123,0.010498132,0.009067974,0.010817119
629,0.700685267,0.666421929,0.58639256,0.617531832,0.725091799,,0.008070093,0.01379811,0.009370665,0.011380172,0.007692743
630,0.669082126,0.653623188,0.518599034,0.617561684,0.693887412,,0.008691321,0.015417954,0.01017635,0.008207988,0.008829768
631,0.673095945,0.638724036,0.513353116,0.604760724,0.676557864,,0.007943166,0.015506874,0.009163766,0.009794818,0.008489951
632,0.722093918,0.684629202,0.54631768,0.666495507,0.724403387,,0.008403959,0.015243273,0.010202779,0.008715786,0.00838892
633,0.671154326,0.674894041,0.512091748,0.61002994,0.667581047,,0.008943558,0.016580554,0.010347075,0.009686092,0.00995759
634,0.636989931,0.609167992,0.526762056,0.587048832,0.639109698,,0.012504629,0.02106454,0.012046675,0.011413642,0.013849323
635,0.633822699,0.633258046,0.542066629,0.591114884,0.651977401,,0.010841743,0.018443178,0.009937168,0.013836825,0.013203467
636,0.690208668,0.671405641,0.519605595,0.5969259,0.667966063,,0.010225969,0.020474962,0.010956213,0.008379367,0.011358833
637,0.64556331,0.654536391,0.51221336,0.62525,0.650299103,,0.009953175,0.016495512,0.011278101,0.007653567,0.010129966
638,0.680424813,0.688631427,0.578807627,0.609178744,0.687907314,,0.009067718,0.015285769,0.009350994,0.008997934,0.009848338
639,0.675011379,0.657487483,0.553937187,0.613667426,0.673952641,,0.009067404,0.015998124,0.010378746,0.010235484,0.009207248
640,0.705956588,0.705956588,0.573952549,0.665403083,0.716809692,,0.007745882,0.014322939,0.009452446,0.008820443,0.008065749
641,0.697105929,0.66366957,0.542849115,0.646992693,0.701320596,,0.00690498,0.013379987,0.007540343,0.009454146,0.007228294
642,0.690424242,0.668606061,0.528242424,0.638700291,0.706424242,,0.008430724,0.016522273,0.00976597,0.008902591,0.008301484
643,0.641341052,0.63555234,0.534732272,0.606909882,0.660395562,,0.013423189,0.023899601,0.013220544,0.010560181,0.0143557
644,0.70660209,0.667091512,0.562069845,0.637825421,0.708386439,,0.007544931,0.014586069,0.008831349,0.009046247,0.007787261
645,0.68156554,0.655164428,0.532885595,0.665122742,0.672301992,,0.009118608,0.01768788,0.010584242,0.007288574,0.009564731
646,0.654400796,0.64694182,0.539532571,0.613047809,0.672220841,,0.008204986,0.016056299,0.008952773,0.008507072,0.009097574
647,0.64868077,0.647016877,0.523651058,0.632881275,0.655811742,,0.010443442,0.019896954,0.011305723,0.008680471,0.01141516
648,0.718451613,0.713032258,0.588903226,0.69963843,0.72,,0.008326187,0.015938324,0.009457459,0.009452616,0.008107725
649,0.653061224,0.639628003,0.579695169,0.583376489,0.650129199,,0.008578532,0.016146049,0.008797841,0.011245162,0.009198792
650,0.64170713,0.628418094,0.527983644,0.589212679,0.642382413,,0.00832356,0.014920077,0.010114476,0.008657827,0.008732833
651,0.677174976,0.621212121,0.519550342,0.602053288,0.683040078,,0.008311403,0.016049668,0.009973483,0.008967731,0.008313569
652,0.708687864,0.663457232,0.592924317,0.648521505,0.698163905,,0.008086748,0.014892801,0.009437077,0.009024095,0.008541447
653,0.651461349,0.628516799,0.578257307,0.620350109,0.666484567,,0.008848821,0.015523212,0.009173882,0.009139305,0.009549861
654,0.65494012,0.627994012,0.573852295,0.606015038,0.62999002,,0.010793488,0.019586694,0.011369567,0.010999866,0.012028239
655,0.670826833,0.646088701,0.486516604,0.621398258,0.683307332,,0.011299644,0.020390862,0.013172379,0.00933444,0.011876806
656,0.693421699,0.679430535,0.458762887,0.594933596,0.70054001,,0.008471932,0.014693318,0.010658328,0.009420255,0.008743857
657,0.649659864,0.632653061,0.50758765,0.602671556,0.643810521,,0.009863035,0.01904998,0.009898768,0.009247444,0.011395607
658,0.708322793,0.666076398,0.515557804,0.624145786,0.746015684,,0.007899329,0.015423545,0.009001004,0.010591688,0.007660804
659,0.691296345,0.671312122,0.561924796,0.649736842,0.681830134,,0.007941089,0.013851078,0.008241,0.010745591,0.009089026
660,0.665700738,0.651211802,0.484984194,0.589026642,0.657534247,,0.007973038,0.014421593,0.00942691,0.010620934,0.00867027
