,ci_rsfes,ci_rsf,ci_cox,ci_gbm,ci_rotsf,,ibs_rsfes,ibs_rsf,ibs_cox,ibs_gbm,ibs_rotsf
219,0.715151515,0.684848485,0.718181818,0.687878788,0.703030303,,0.008525501,0.011265203,0.010681271,0.004725986,0.009457739
220,0.798076923,0.804487179,0.772435897,0.817307692,0.801282051,,0.006057169,0.008016789,0.007216565,0.006317505,0.005957147
221,0.555555556,0.570570571,0.540540541,0.516516517,0.540540541,,0.008739447,0.011921454,0.011228868,0.011440728,0.010878063
222,0.70773639,0.659025788,0.693409742,0.710601719,0.713467049,,0.00776039,0.009660587,0.011352599,0.007056267,0.0085874
223,0.637540453,0.601941748,0.656957929,0.634304207,0.611650485,,0.007359792,0.010116886,0.009040487,0.009746616,0.008201488
224,0.834834835,0.771771772,0.720720721,0.741741742,0.804804805,,0.006046144,0.007712243,0.007532684,0.005556188,0.005728725
225,0.736334405,0.75562701,0.742765273,0.77170418,0.77170418,,0.007519388,0.009515582,0.008069019,0.006779706,0.007435236
226,0.78041543,0.75074184,0.774480712,0.727002967,0.783382789,,0.007383746,0.009492071,0.008010419,0.008092981,0.008034488
227,0.614197531,0.679012346,0.540123457,0.604938272,0.604938272,,0.005370787,0.006811286,0.008843334,0.01273262,0.006000091
228,0.653125,0.621875,0.678125,0.69375,0.6125,,0.009998365,0.012887275,0.014680168,0.008582937,0.011927676
229,0.634304207,0.660194175,0.644012945,0.647249191,0.647249191,,0.008446099,0.010417266,0.009665826,0.011361616,0.008885391
230,0.562682216,0.565597668,0.641399417,0.587719298,0.603498542,,0.009598859,0.012273607,0.009348811,0.010805269,0.011430845
231,0.778106509,0.766272189,0.74260355,0.75074184,0.73964497,,0.008151555,0.009564486,0.01012525,0.007480397,0.008890574
232,0.623563218,0.629310345,0.617816092,0.658045977,0.623563218,,0.008107321,0.010262425,0.009747981,0.007488261,0.009080851
233,0.769911504,0.761061947,0.761061947,0.787610619,0.799410029,,0.007266673,0.009300548,0.008767025,0.006351389,0.007034283
234,0.675757576,0.633333333,0.651515152,0.651515152,0.7,,0.0084958,0.012317913,0.008242234,0.007534057,0.00922215
235,0.70754717,0.713836478,0.716981132,0.716981132,0.754716981,,0.006899419,0.007302276,0.00734517,0.010646898,0.006774786
236,0.573529412,0.629411765,0.523529412,0.567647059,0.579411765,,0.007984921,0.0102969,0.011669983,0.009005793,0.008013793
237,0.695906433,0.675438596,0.692982456,0.67251462,0.704678363,,0.007045868,0.00820234,0.0078335,0.009931078,0.007573993
238,0.796561605,0.805157593,0.779369628,0.816618911,0.805157593,,0.006786972,0.007482676,0.007860619,0.005772445,0.005858989
239,0.613569322,0.613569322,0.640117994,0.637168142,0.628318584,,0.009102261,0.01276832,0.012447314,0.009099709,0.010010175
240,0.595441595,0.592592593,0.561253561,0.555555556,0.595441595,,0.009184426,0.01260894,0.012134656,0.009338287,0.011246451
241,0.729166667,0.75,0.767857143,0.75,0.735119048,,0.0070372,0.007361187,0.006860257,0.00813951,0.007494025
242,0.702380952,0.741071429,0.645833333,0.672619048,0.702380952,,0.008237224,0.009352862,0.008994291,0.008694459,0.009028448
243,0.695014663,0.659824047,0.671554252,0.727272727,0.730205279,,0.007461963,0.009491747,0.010156127,0.007126401,0.007496452
244,0.794721408,0.750733138,0.765395894,0.794721408,0.791788856,,0.006914497,0.0097474,0.011697371,0.005095624,0.007157476
245,0.643067847,0.592920354,0.684365782,0.671597633,0.648967552,,0.009709143,0.013818763,0.010156274,0.009160601,0.01146283
246,0.71641791,0.719402985,0.647761194,0.71257485,0.719402985,,0.007241785,0.009763329,0.010217309,0.006689392,0.007942022
247,0.678062678,0.646723647,0.666666667,0.692307692,0.689458689,,0.006791726,0.009468812,0.007235721,0.011601029,0.008189617
248,0.773993808,0.736842105,0.690402477,0.723602484,0.755417957,,0.007246821,0.008351925,0.00833778,0.008919416,0.007018512
249,0.772189349,0.75443787,0.74852071,0.762611276,0.781065089,,0.00836592,0.01143193,0.014005163,0.006042618,0.008959714
250,0.714705882,0.705882353,0.664705882,0.678466077,0.679411765,,0.007731758,0.009018403,0.009320138,0.010095915,0.008108126
251,0.723404255,0.711246201,0.723404255,0.732522796,0.723404255,,0.008550846,0.011990085,0.010398251,0.007493123,0.010365434
252,0.759259259,0.75308642,0.672839506,0.699690402,0.734567901,,0.006808087,0.008134476,0.007777791,0.009562033,0.006837429
253,0.755223881,0.731343284,0.731343284,0.725373134,0.794029851,,0.007324415,0.009317104,0.009875056,0.006861115,0.007027447
254,0.685294118,0.658823529,0.638235294,0.651917404,0.7,,0.007447794,0.010177845,0.009701475,0.00946487,0.007846568
255,0.76119403,0.734328358,0.689552239,0.68358209,0.758208955,,0.008576543,0.011797212,0.011499439,0.005945928,0.009106523
256,0.667647059,0.694117647,0.591176471,0.655882353,0.676470588,,0.010582718,0.014668031,0.013659931,0.00610705,0.012186082
257,0.68370607,0.6485623,0.654952077,0.66025641,0.677316294,,0.008700534,0.013448239,0.010086833,0.007839446,0.009289968
258,0.793548387,0.8,0.764516129,0.729032258,0.790322581,,0.008370911,0.009709998,0.011524624,0.006317522,0.008917571
259,0.75,0.694444444,0.75,0.722222222,0.734567901,,0.007734099,0.009391519,0.008487262,0.005418649,0.007701626
260,0.714285714,0.692546584,0.624223602,0.649068323,0.732919255,,0.007580214,0.008920869,0.011435093,0.009781691,0.008139155
261,0.696319018,0.656441718,0.644171779,0.705521472,0.674846626,,0.009291072,0.012358431,0.011731876,0.007487457,0.010144956
262,0.704678363,0.698830409,0.669590643,0.718475073,0.698830409,,0.007960054,0.010728449,0.009120812,0.006367104,0.009530482
263,0.696594427,0.681114551,0.758513932,0.746130031,0.687306502,,0.009943776,0.0156845,0.009461973,0.006115719,0.01224863
264,0.740412979,0.746312684,0.731563422,0.746312684,0.725663717,,0.007542894,0.009924849,0.008824699,0.007573129,0.008830257
265,0.707831325,0.722891566,0.641566265,0.670694864,0.698795181,,0.008089695,0.0093272,0.012222148,0.006417872,0.008603965
266,0.677018634,0.673913043,0.652173913,0.627329193,0.670807453,,0.007746144,0.009172187,0.00757456,0.009113182,0.008080072
267,0.75,0.735465116,0.712209302,0.706395349,0.735465116,,0.009736744,0.011525113,0.010371677,0.008586051,0.010713485
268,0.672897196,0.682242991,0.632398754,0.657320872,0.647975078,,0.006954434,0.008280236,0.007992492,0.01088806,0.007402938
269,0.786585366,0.710365854,0.75304878,0.768292683,0.786585366,,0.006816634,0.008411335,0.008948651,0.006152489,0.007294355
270,0.700617284,0.691358025,0.74691358,0.728395062,0.731481481,,0.009977554,0.010831446,0.011710563,0.008386107,0.009633209
271,0.692771084,0.668674699,0.689759036,0.743202417,0.689759036,,0.007718645,0.010557781,0.007144126,0.009753449,0.008854028
272,0.655589124,0.63141994,0.658610272,0.663636364,0.640483384,,0.007169202,0.009844048,0.009110964,0.008297576,0.009064262
273,0.729411765,0.752941176,0.688235294,0.726470588,0.779411765,,0.006237368,0.006965076,0.008113915,0.005572919,0.005713472
274,0.717391304,0.695652174,0.701863354,0.701863354,0.704968944,,0.009396108,0.011761422,0.01017734,0.006796179,0.010296011
275,0.757575758,0.793939394,0.745454545,0.73556231,0.772727273,,0.006964764,0.00895121,0.008618037,0.008215267,0.00751655
276,0.806547619,0.818452381,0.764880952,0.785714286,0.788690476,,0.008265813,0.008541929,0.010855234,0.005377192,0.008490925
277,0.824242424,0.839393939,0.73030303,0.763636364,0.812121212,,0.007377081,0.009473229,0.012261813,0.007868967,0.007654387
278,0.757668712,0.720858896,0.662576687,0.711656442,0.736196319,,0.007435682,0.010477773,0.008012436,0.009443392,0.008490258
279,0.768545994,0.771513353,0.747774481,0.786350148,0.762611276,,0.006766065,0.007635179,0.006975234,0.006846453,0.007051381
280,0.785932722,0.785932722,0.755351682,0.801223242,0.788990826,,0.007034016,0.007971089,0.008184839,0.006925542,0.007441351
281,0.717647059,0.747058824,0.685294118,0.717647059,0.741176471,,0.008659554,0.010478405,0.013462695,0.006494775,0.009176981
282,0.76969697,0.727272727,0.754545455,0.76899696,0.76969697,,0.007232288,0.011138165,0.011244746,0.007220746,0.007844321
283,0.754985755,0.752136752,0.666666667,0.715099715,0.757834758,,0.0082504,0.010765713,0.009174318,0.006435077,0.008846187
284,0.731927711,0.725903614,0.674698795,0.731927711,0.689759036,,0.008436879,0.010865031,0.009752215,0.007508848,0.00896057
285,0.75617284,0.780864198,0.712962963,0.712962963,0.725308642,,0.006701936,0.008369205,0.011944913,0.007083989,0.007453032
286,0.73006135,0.733128834,0.696319018,0.766871166,0.687116564,,0.008266537,0.01068339,0.009874605,0.007629826,0.008705819
287,0.692753623,0.646376812,0.692753623,0.68115942,0.689855072,,0.009756197,0.014628196,0.010520026,0.00786257,0.011952954
288,0.759375,0.71875,0.721875,0.75,0.71875,,0.008411898,0.01116733,0.009386353,0.006997772,0.008934633
289,0.724637681,0.695652174,0.727536232,0.686956522,0.733333333,,0.007829926,0.009137457,0.007171809,0.006496355,0.008544006
290,0.769230769,0.73964497,0.74556213,0.724852071,0.781065089,,0.007596753,0.010735955,0.007425232,0.008643129,0.008070122
291,0.645614035,0.677192982,0.603508772,0.626760563,0.624561404,,0.00852153,0.009523746,0.010870396,0.008411615,0.009704067
292,0.740625,0.7375,0.721875,0.696875,0.71875,,0.007573106,0.00893809,0.008988632,0.007237787,0.008754137
293,0.7,0.717142857,0.677142857,0.68,0.688571429,,0.008730905,0.010200754,0.009109912,0.008373235,0.009606784
294,0.660766962,0.669616519,0.654867257,0.654867257,0.660766962,,0.007496084,0.008016866,0.007794375,0.010252715,0.00783701
295,0.731988473,0.703170029,0.700288184,0.694524496,0.711815562,,0.008460928,0.010808706,0.010922921,0.007123918,0.009865945
296,0.572727273,0.566666667,0.557575758,0.542424242,0.521212121,,0.00972034,0.013257448,0.010900803,0.007737397,0.013462872
297,0.580547112,0.601823708,0.656534954,0.607902736,0.589665653,,0.010460787,0.011565217,0.013036364,0.008927371,0.012222282
298,0.695121951,0.698170732,0.631097561,0.623853211,0.743902439,,0.008650978,0.010198856,0.01453095,0.008841994,0.008899724
299,0.85840708,0.840707965,0.796460177,0.790560472,0.814159292,,0.008912907,0.012852821,0.011355495,0.005772295,0.010165547
300,0.806153846,0.766153846,0.772307692,0.769230769,0.793846154,,0.006075211,0.008534366,0.008031044,0.007576995,0.007174799
301,0.709969789,0.688821752,0.700906344,0.737160121,0.716012085,,0.007554421,0.008848504,0.007200924,0.010060698,0.008694041
302,0.651234568,0.675925926,0.589506173,0.619195046,0.657407407,,0.008598656,0.011759921,0.009559894,0.010875051,0.010691424
303,0.778481013,0.75,0.765822785,0.753164557,0.772151899,,0.007233462,0.010642748,0.009760427,0.010585216,0.00864322
304,0.735905045,0.703264095,0.703264095,0.703264095,0.709198813,,0.007908625,0.010934717,0.008672623,0.008171907,0.009883905
305,0.63253012,0.638554217,0.623493976,0.638554217,0.638554217,,0.006723139,0.006783452,0.007078895,0.008405016,0.006217814
306,0.707317073,0.725609756,0.707317073,0.718654434,0.759146341,,0.010228106,0.012718535,0.011214581,0.01526317,0.010087791
307,0.704615385,0.72,0.723076923,0.716923077,0.723076923,,0.008568136,0.009957366,0.008186473,0.007362605,0.008742549
308,0.799382716,0.75,0.709876543,0.799382716,0.805555556,,0.009793583,0.013870605,0.013853344,0.005714193,0.010939653
309,0.674846626,0.628834356,0.665644172,0.662576687,0.647239264,,0.009035611,0.014041635,0.010603565,0.008109621,0.010324208
310,0.750769231,0.750769231,0.707692308,0.744615385,0.778461538,,0.007532841,0.01029653,0.009893413,0.006904644,0.008086906
311,0.68452381,0.693452381,0.645833333,0.645833333,0.6875,,0.008372504,0.010467015,0.010306359,0.00683419,0.008298648
312,0.734285714,0.714285714,0.625714286,0.650429799,0.674285714,,0.008634904,0.010267577,0.009891551,0.009276816,0.009696545
313,0.712250712,0.737891738,0.686609687,0.683760684,0.752136752,,0.007767093,0.008844973,0.00890144,0.007535142,0.008019162
314,0.670694864,0.640483384,0.728096677,0.639393939,0.619335347,,0.010231456,0.015355264,0.013007689,0.006842655,0.014081321
315,0.740963855,0.756024096,0.743975904,0.737951807,0.746987952,,0.007923848,0.008607982,0.008702805,0.008114015,0.008595694
316,0.758928571,0.770833333,0.744047619,0.776785714,0.755952381,,0.007945549,0.010077271,0.00878513,0.006271467,0.008739121
317,0.672566372,0.693215339,0.660766962,0.660766962,0.666666667,,0.006806973,0.008378686,0.008994995,0.010933907,0.007377134
318,0.734285714,0.725714286,0.685714286,0.696275072,0.754285714,,0.00829706,0.010213874,0.0106331,0.007297871,0.007809767
319,0.798798799,0.780780781,0.765765766,0.780780781,0.783783784,,0.006895794,0.008825715,0.009159288,0.00749105,0.007147077
320,0.613569322,0.628318584,0.563421829,0.600591716,0.584070796,,0.008856344,0.01376337,0.01273605,0.007600628,0.011138799
321,0.628654971,0.652046784,0.660818713,0.64619883,0.657894737,,0.007459123,0.008340403,0.008886461,0.005747743,0.0074744
322,0.713043478,0.72173913,0.634782609,0.701449275,0.715942029,,0.007837664,0.008789927,0.011468367,0.008667226,0.008731928
323,0.710059172,0.683431953,0.677514793,0.680473373,0.721893491,,0.015053664,0.020611079,0.01510437,0.017343305,0.019618338
324,0.632183908,0.640804598,0.635057471,0.643678161,0.609195402,,0.008168973,0.009974983,0.009631498,0.00723048,0.008594892
325,0.647416413,0.659574468,0.623100304,0.659574468,0.632218845,,0.009793912,0.01298718,0.013334535,0.009330693,0.011730737
326,0.697674419,0.723837209,0.662790698,0.677325581,0.726744186,,0.010034399,0.011809786,0.015301644,0.005436879,0.010210285
327,0.763975155,0.742236025,0.720496894,0.760124611,0.791925466,,0.006159817,0.007577778,0.007528628,0.007878037,0.005870812
328,0.742038217,0.719745223,0.75477707,0.751592357,0.729299363,,0.008019563,0.010068975,0.008958877,0.007375298,0.008238962
329,0.70845481,0.705539359,0.664723032,0.653061224,0.679300292,,0.007353249,0.009490933,0.008434573,0.010352289,0.008928328
330,0.726470588,0.688235294,0.697058824,0.697058824,0.711764706,,0.008872997,0.011240145,0.009026555,0.00712544,0.009882366
331,0.699140401,0.716332378,0.64756447,0.687679083,0.670487106,,0.007810911,0.011695573,0.010862486,0.007563152,0.009307239
332,0.729970326,0.6884273,0.637982196,0.715133531,0.741839763,,0.007686787,0.010827827,0.011960113,0.006059782,0.008206319
333,0.692307692,0.667692308,0.747692308,0.667692308,0.689230769,,0.009878983,0.011317262,0.010432119,0.008088584,0.012260113
334,0.8,0.744615385,0.698461538,0.753846154,0.812307692,,0.006120885,0.010151866,0.008386118,0.008459042,0.006292094
335,0.774285714,0.768571429,0.725714286,0.742857143,0.76,,0.006763399,0.008478037,0.007942833,0.006975334,0.006986863
336,0.693409742,0.702005731,0.70773639,0.693409742,0.719197708,,0.008396433,0.009705587,0.009040158,0.007388134,0.008416443
337,0.636363636,0.578787879,0.63030303,0.592705167,0.639393939,,0.010423169,0.014335915,0.013222151,0.006526262,0.012425469
338,0.654069767,0.683139535,0.712209302,0.664723032,0.645348837,,0.00951516,0.011673192,0.012929066,0.008047806,0.010353161
339,0.75659824,0.715542522,0.697947214,0.747800587,0.762463343,,0.008998347,0.010751514,0.008814664,0.008373346,0.009882318
340,0.678899083,0.666666667,0.675840979,0.657492355,0.654434251,,0.011018548,0.015350248,0.016115187,0.007408354,0.012452914
341,0.696428571,0.666666667,0.705357143,0.705357143,0.666666667,,0.009479993,0.012202106,0.010819743,0.007008746,0.011717209
342,0.761904762,0.75,0.732142857,0.74702381,0.761904762,,0.007822391,0.011128602,0.013116944,0.006182624,0.008715626
343,0.718390805,0.672413793,0.712643678,0.692528736,0.718390805,,0.008592421,0.011696136,0.011050318,0.007194455,0.009384341
344,0.621301775,0.612426036,0.615384615,0.624260355,0.639053254,,0.007468949,0.009724702,0.011880264,0.010360588,0.008143942
345,0.74556213,0.692307692,0.74556213,0.715976331,0.704142012,,0.008470746,0.01056455,0.011813342,0.004692967,0.009837424
346,0.727002967,0.732937685,0.694362018,0.720238095,0.753709199,,0.006173299,0.007004933,0.008799494,0.006312706,0.005708702
347,0.757009346,0.728971963,0.750778816,0.77258567,0.744548287,,0.008087744,0.009027244,0.010690992,0.007098835,0.008400322
348,0.738709677,0.738709677,0.774193548,0.725806452,0.741935484,,0.008310502,0.010712733,0.008804112,0.007267293,0.009099355
349,0.705357143,0.672619048,0.714285714,0.672619048,0.69047619,,0.008010184,0.010019085,0.008605361,0.008323461,0.009816512
350,0.716463415,0.740853659,0.68902439,0.679878049,0.728658537,,0.006128378,0.006743422,0.006243119,0.01024951,0.005937699
351,0.785714286,0.777142857,0.725714286,0.754285714,0.8,,0.006454252,0.010182834,0.008279908,0.008249328,0.006186023
352,0.623100304,0.67781155,0.589665653,0.601823708,0.680851064,,0.008399779,0.010870503,0.010595324,0.007953966,0.009917922
353,0.727793696,0.724928367,0.702005731,0.702005731,0.742120344,,0.009038482,0.01218351,0.007897294,0.005904131,0.009070137
354,0.727793696,0.736389685,0.687679083,0.698275862,0.736389685,,0.006093559,0.007287552,0.008313388,0.008737934,0.006014865
355,0.72238806,0.755223881,0.695522388,0.710447761,0.71641791,,0.008921597,0.012113391,0.011565094,0.006757801,0.009737658
356,0.759878419,0.714285714,0.732522796,0.762917933,0.787234043,,0.007404349,0.009113308,0.008475469,0.008701457,0.007038877
357,0.692982456,0.698830409,0.722222222,0.666666667,0.719298246,,0.009322036,0.010297669,0.010184976,0.007868116,0.009942463
358,0.75,0.723529412,0.711764706,0.714705882,0.744117647,,0.008168753,0.010603176,0.010226367,0.007606919,0.008070451
359,0.730659026,0.722063037,0.636103152,0.686781609,0.70487106,,0.009240285,0.011596265,0.012551913,0.007935946,0.010554045
360,0.63253012,0.620481928,0.61746988,0.637462236,0.638554217,,0.008827726,0.011621047,0.0091184,0.008630674,0.010604622
361,0.695783133,0.698795181,0.644578313,0.671686747,0.695783133,,0.009041051,0.012676053,0.010217613,0.0072193,0.010510548
362,0.8,0.763076923,0.775384615,0.806153846,0.784615385,,0.005117279,0.006412933,0.009103436,0.006715224,0.005208137
363,0.736686391,0.775147929,0.704142012,0.718934911,0.736686391,,0.006410476,0.007283837,0.007741609,0.006617248,0.005892041
364,0.725433526,0.699421965,0.670520231,0.67826087,0.696531792,,0.008407638,0.01047202,0.012608149,0.007735456,0.009151141
365,0.640804598,0.663793103,0.614942529,0.619596542,0.672413793,,0.010588249,0.013189658,0.012522399,0.007927268,0.013297595
366,0.744548287,0.707165109,0.747663551,0.728971963,0.735202492,,0.006924096,0.009244568,0.007693274,0.008519341,0.007049733
367,0.702614379,0.705882353,0.696078431,0.656862745,0.683006536,,0.008400049,0.011922716,0.009560731,0.006867387,0.009327849
368,0.693009119,0.674772036,0.686930091,0.705167173,0.741641337,,0.007527548,0.008813505,0.009673807,0.006996487,0.007585323
369,0.698675497,0.668874172,0.688741722,0.71192053,0.688741722,,0.006955217,0.0081049,0.007436959,0.006643269,0.007624855
370,0.807471264,0.801724138,0.775862069,0.75,0.83908046,,0.006679425,0.008536333,0.007837894,0.006896149,0.006145976
371,0.695522388,0.743283582,0.650746269,0.710447761,0.704477612,,0.006700495,0.007393262,0.008188708,0.011180937,0.006797608
372,0.697329377,0.637982196,0.703264095,0.715133531,0.712166172,,0.009119653,0.010845631,0.010010892,0.007099592,0.009604752
373,0.693939394,0.724242424,0.645454545,0.703030303,0.648484848,,0.008858235,0.010692479,0.010218229,0.012067808,0.01045949
374,0.662824207,0.659942363,0.610951009,0.648414986,0.642651297,,0.008608075,0.012459115,0.011964174,0.00799338,0.008876414
375,0.715517241,0.715517241,0.649425287,0.675287356,0.712643678,,0.006256575,0.006923228,0.008277662,0.008339633,0.006544571
376,0.779816514,0.758409786,0.752293578,0.76146789,0.779816514,,0.010275432,0.013236018,0.013242199,0.006271521,0.011433399
377,0.710447761,0.72238806,0.692537313,0.695522388,0.72238806,,0.008116368,0.011882653,0.010513034,0.005855958,0.009446107
378,0.707602339,0.695906433,0.67251462,0.692982456,0.660818713,,0.007661701,0.010522563,0.010676788,0.006904524,0.00904092
379,0.793939394,0.739393939,0.654545455,0.678787879,0.757575758,,0.00693918,0.009174518,0.010166913,0.006469163,0.007608462
380,0.704615385,0.741538462,0.627692308,0.670769231,0.713846154,,0.007167911,0.009032529,0.011490047,0.007132209,0.007931139
381,0.728571429,0.702857143,0.674285714,0.722857143,0.697142857,,0.008478025,0.010155914,0.009683367,0.008059859,0.009168272
382,0.66568915,0.686217009,0.674486804,0.715542522,0.677419355,,0.008160071,0.009430641,0.009210121,0.008496154,0.008672662
383,0.804154303,0.78041543,0.712166172,0.78041543,0.818991098,,0.009138244,0.010610763,0.011268115,0.014209589,0.008617061
384,0.761290323,0.751612903,0.770967742,0.773462783,0.774193548,,0.005822853,0.006776197,0.005510859,0.008232305,0.005437053
385,0.681818182,0.648484848,0.727272727,0.648484848,0.654545455,,0.009226645,0.011021473,0.012052224,0.008173634,0.010565712
386,0.661764706,0.670588235,0.635294118,0.620588235,0.658823529,,0.00975359,0.01177122,0.01128966,0.009286673,0.011101204
387,0.702312139,0.705202312,0.630057803,0.696531792,0.664739884,,0.007492489,0.010175144,0.009664952,0.009499997,0.008607787
388,0.775757576,0.757575758,0.748484848,0.793939394,0.793939394,,0.007280725,0.008697758,0.009870667,0.006998107,0.006852921
389,0.707692308,0.695384615,0.692307692,0.68,0.741538462,,0.00788313,0.008724976,0.01006393,0.009980568,0.007368694
390,0.729344729,0.700854701,0.698005698,0.720797721,0.732193732,,0.007493138,0.011396339,0.009447718,0.008481792,0.008065939
391,0.685714286,0.68,0.7,0.668571429,0.688571429,,0.009559778,0.012800228,0.012777788,0.006166271,0.011300295
392,0.608069164,0.65129683,0.596541787,0.602305476,0.593659942,,0.010198717,0.014696783,0.011165221,0.006714145,0.012137261
393,0.742120344,0.690544413,0.696275072,0.747851003,0.744985673,,0.008752111,0.013483481,0.008943817,0.007944656,0.009586115
394,0.73699422,0.725433526,0.693641618,0.701449275,0.731213873,,0.006979026,0.011733329,0.013329626,0.007045224,0.009365767
395,0.757225434,0.734104046,0.725433526,0.708092486,0.76300578,,0.007693885,0.010156747,0.0093436,0.006583462,0.00842273
396,0.683870968,0.703225806,0.661290323,0.694805195,0.735483871,,0.007788243,0.010303591,0.0093436,0.007019478,0.008080336
397,0.693409742,0.696275072,0.661891117,0.687679083,0.681948424,,0.009953158,0.012048784,0.013039947,0.006068789,0.010960451
398,0.728358209,0.710447761,0.680597015,0.689552239,0.67761194,,0.010705384,0.015447446,0.014579671,0.014306609,0.011876052
399,0.695522388,0.686567164,0.686567164,0.665671642,0.704477612,,0.00818633,0.009432338,0.007968189,0.012008529,0.00903741
400,0.753665689,0.759530792,0.671554252,0.724340176,0.747800587,,0.008042862,0.009047954,0.011250571,0.005656907,0.008668118
401,0.797058824,0.764705882,0.8,0.761764706,0.779411765,,0.007230791,0.010833528,0.008218093,0.005840121,0.008037604
402,0.747800587,0.727272727,0.683284457,0.715542522,0.727272727,,0.006874455,0.007626392,0.007570022,0.007967215,0.007203415
403,0.728862974,0.746355685,0.72303207,0.685131195,0.717201166,,0.008648981,0.011857269,0.00802835,0.008459707,0.010159813
404,0.675757576,0.651515152,0.660606061,0.690909091,0.690909091,,0.007953026,0.009368828,0.008633353,0.008704312,0.008629901
405,0.776470588,0.770588235,0.770588235,0.75,0.788235294,,0.004960773,0.006088234,0.006166819,0.010097847,0.004807352
406,0.677514793,0.713017751,0.677514793,0.659763314,0.689349112,,0.006634534,0.008271539,0.008729906,0.006949254,0.006262631
407,0.825958702,0.81120944,0.802359882,0.772861357,0.83480826,,0.005445834,0.005894467,0.006490634,0.006212423,0.005339494
408,0.60625,0.65,0.675,0.6125,0.615625,,0.007911726,0.009369182,0.008300975,0.007840494,0.008415081
409,0.725903614,0.71686747,0.698795181,0.698795181,0.746987952,,0.00790612,0.009727442,0.00813285,0.009698266,0.008401622
410,0.75147929,0.75443787,0.650887574,0.674556213,0.710059172,,0.007107851,0.0089373,0.011615452,0.008938891,0.00721043
411,0.712166172,0.682492582,0.682492582,0.637724551,0.729970326,,0.007400995,0.009235393,0.011624378,0.00859879,0.007718904
412,0.772307692,0.756923077,0.750769231,0.756923077,0.781538462,,0.006920847,0.010418412,0.008586296,0.006571146,0.006943015
413,0.771513353,0.768545994,0.694362018,0.741071429,0.747774481,,0.006547741,0.009170535,0.008046722,0.006726626,0.006666907
414,0.688235294,0.7,0.576470588,0.614705882,0.697058824,,0.007409242,0.009338634,0.009753374,0.008446696,0.007273594
415,0.799410029,0.781710914,0.772861357,0.775811209,0.808259587,,0.00571778,0.007392499,0.007560496,0.007621467,0.004879413
416,0.687679083,0.70487106,0.693409742,0.673352436,0.696275072,,0.009111409,0.011298535,0.011647099,0.008947589,0.009577352
417,0.747540984,0.701639344,0.698360656,0.710526316,0.744262295,,0.008599637,0.010790335,0.011742642,0.005836978,0.008822809
418,0.715942029,0.753623188,0.608695652,0.68115942,0.698550725,,0.010685085,0.0127066,0.013948358,0.014163461,0.012164586
419,0.74,0.72,0.682857143,0.694285714,0.745714286,,0.008311904,0.012301326,0.011187125,0.006971249,0.008770048
420,0.772079772,0.757834758,0.666666667,0.673352436,0.766381766,,0.008507406,0.009749128,0.01180484,0.006477232,0.008432035
421,0.691588785,0.704049844,0.672897196,0.663551402,0.679127726,,0.006857063,0.008512831,0.007805689,0.009551766,0.007323138
422,0.755223881,0.749253731,0.704477612,0.737313433,0.734328358,,0.007777947,0.010346001,0.010714385,0.006483193,0.00799943
423,0.739255014,0.730659026,0.733524355,0.718390805,0.736389685,,0.007711429,0.009412754,0.01117044,0.006054254,0.00831934
424,0.666666667,0.686781609,0.706896552,0.704022989,0.698275862,,0.00809325,0.009362591,0.009953892,0.005738697,0.008176864
425,0.722857143,0.72,0.668571429,0.685714286,0.728571429,,0.007361288,0.00904321,0.008694089,0.006474996,0.006806958
426,0.718654434,0.737003058,0.666666667,0.73088685,0.73088685,,0.006470448,0.007455077,0.007564966,0.009594371,0.006806128
427,0.745341615,0.739130435,0.751552795,0.739130435,0.767080745,,0.008849302,0.011004974,0.008534297,0.008382292,0.008079491
428,0.780487805,0.74695122,0.780487805,0.795731707,0.783536585,,0.008004594,0.010288288,0.006936493,0.010073122,0.008624067
429,0.676012461,0.68847352,0.647975078,0.700934579,0.691588785,,0.007186144,0.008893507,0.007741412,0.008569689,0.007026467
430,0.762463343,0.677419355,0.697947214,0.759530792,0.759530792,,0.009017636,0.011792785,0.009914452,0.007210486,0.009115245
431,0.694864048,0.67673716,0.658610272,0.66163142,0.70694864,,0.007046205,0.008393198,0.008403343,0.010156711,0.007633836
432,0.653061224,0.667638484,0.647230321,0.670553936,0.670553936,,0.006237274,0.007150241,0.009405483,0.008013046,0.006216708
433,0.720238095,0.669642857,0.657738095,0.711309524,0.720238095,,0.008074577,0.009506992,0.014121661,0.006419098,0.008091714
434,0.76035503,0.710059172,0.724852071,0.692307692,0.704142012,,0.00938814,0.013341175,0.015232365,0.00776958,0.011950692
435,0.804878049,0.774390244,0.710365854,0.740853659,0.789634146,,0.008295431,0.010221756,0.011892479,0.005611507,0.008462088
436,0.754285714,0.742857143,0.708571429,0.725714286,0.725714286,,0.009131516,0.011277596,0.009043622,0.007268798,0.008842233
437,0.718181818,0.715151515,0.703030303,0.679878049,0.736363636,,0.007579125,0.010234893,0.009732535,0.007334563,0.007788918
438,0.724852071,0.727810651,0.674556213,0.695266272,0.727810651,,0.008232026,0.011938736,0.011495997,0.005549524,0.009330668
439,0.738095238,0.74702381,0.693452381,0.717261905,0.729166667,,0.008785821,0.010331988,0.01053909,0.004916423,0.009352486
440,0.781710914,0.766961652,0.752212389,0.775811209,0.790560472,,0.006527416,0.00802598,0.009614521,0.007850698,0.006820521
